Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand
"Samsung Galaxy A03 Core (Black, 32 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.21 cm (6.4 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G35 Processor1 Year Warranty,3.8,2.0,32.0,16.21,8.0,5.0,5000.0,0.0,6999.0,Samsung
"Samsung Galaxy A03 (Black, 64 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.36 cm (6.5 inch) HD+ Display48MP + 2MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Warranty,4.0,3.0,64.0,16.36,48.0,8.0,5000.0,0.0,7499.0,Samsung
"Infinix Hot 12 Play (Turquoise Cyan, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.74 inch) HD+ Display13MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Warranty,4.0,4.0,64.0,17.02,13.0,8.0,6000.0,0.0,7499.0,Infinix
"Infinix Hot 11 (Polar Black, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.97 cm (6.78 inch) HD+ Display13MP + 2MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Warranty,4.0,4.0,128.0,16.97,13.0,8.0,5000.0,0.0,8499.0,Infinix
"Infinix Smart 6 Plus (Emerald Green, 64 GB)","₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.74 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio A22 Processor1 Year Warranty,3.9,4.0,64.0,17.02,8.0,5.0,6000.0,0.0,6999.0,Infinix
"Infinix Hot 20s (Timber Black, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.78 inch) FHD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Warranty,4.3,8.0,128.0,16.51,108.0,8.0,5000.0,0.0,9499.0,Infinix
"Tecno Spark 8C (Atlantic Blue, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.74 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Warranty,3.9,4.0,64.0,17.02,13.0,8.0,5000.0,0.0,7499.0,Tecno
"Tecno Spark 8T (Atlantic Blue, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) HD+ Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G70 Processor1 Year Warranty,4.0,4.0,128.0,16.94,48.0,8.0,5000.0,0.0,8499.0,Tecno
"Tecno Spark 7T (Magnet Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) HD+ Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G70 Processor1 Year Warranty,4.0,4.0,64.0,16.94,48.0,8.0,5000.0,0.0,7999.0,Tecno
"Poco C55 (Forest Green, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Warranty,4.2,6.0,128.0,17.02,50.0,5.0,5000.0,0.0,8499.0,Poco
"Poco C55 (Cool Black, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Warranty,4.1,4.0,64.0,17.02,50.0,5.0,5000.0,0.0,7499.0,Poco
"Realme C25s (Watery Blue, 128 GB)","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display48MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Warranty,4.2,4.0,128.0,16.51,48.0,8.0,6000.0,0.0,9499.0,Realme
"Realme Narzo 50i (Carbon Black, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.71 cm (6.58 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A1 Processor1 Year Warranty,3.9,4.0,64.0,16.71,8.0,5.0,5000.0,0.0,7499.0,Realme
"Realme C11 2021 (Lake Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A Processor1 Year Warranty,3.8,2.0,32.0,16.51,8.0,5.0,5000.0,0.0,6799.0,Realme
"Realme Narzo 50A Prime (Flash Blue, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) FHD+ Display50MP + 2MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Warranty,4.2,4.0,128.0,16.76,50.0,8.0,5000.0,0.0,9999.0,Realme
"iQOO Z6 Lite 5G (Mystic Space, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.17 cm (6.77 inch) HD+ Display50MP + 2MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 1 Processor1 Year Warranty,4.3,4.0,128.0,17.17,50.0,8.0,5000.0,1.0,9999.0,iQOO
"iQOO Z6 Lite 5G (Stellar Green, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.17 cm (6.77 inch) HD+ Display50MP + 2MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 1 Processor1 Year Warranty,4.2,4.0,64.0,17.17,50.0,8.0,5000.0,1.0,8999.0,iQOO
"Jio Phone 5G (Black, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 480 Processor1 Year Warranty,4.0,4.0,128.0,16.71,13.0,8.0,5000.0,1.0,9999.0,Jio
"Asus ROG Phone Lite (Black, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) FHD+ Display48MP + 2MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G96 Processor1 Year Warranty,4.3,4.0,128.0,16.94,48.0,13.0,5000.0,0.0,9999.0,Asus
"Honor X5 Plus (Dynamic Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display50MP + 2MP Rear Camera | 5MP Front Camera5230 mAh BatteryHelio G85 Processor1 Year Warranty,4.0,4.0,64.0,16.56,50.0,5.0,5230.0,0.0,7999.0,Honor
"Realme C33 (Night Sea, 128 GB)","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.71 cm (6.58 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Warranty,4.1,4.0,128.0,16.71,50.0,5.0,5000.0,0.0,9499.0,Realme
"Realme C33 (Sandy Gold, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (6.58 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Warranty,4.0,4.0,64.0,16.71,50.0,5.0,5000.0,0.0,8499.0,Realme
"Poco C33 (Power Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Warranty,4.1,4.0,64.0,17.02,50.0,5.0,5000.0,0.0,7999.0,Poco
"Samsung Galaxy M13 (Stardust Brown, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) FHD+ Display50MP + 5MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryExynos 850 Processor1 Year Warranty,4.2,4.0,128.0,16.76,50.0,8.0,6000.0,0.0,9999.0,Samsung
"Samsung Galaxy M13 (Aqua Green, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) FHD+ Display50MP + 5MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryExynos 850 Processor1 Year Warranty,4.2,4.0,64.0,16.76,50.0,8.0,6000.0,0.0,8999.0,Samsung
"Redmi Note 11 (Horizon Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) AMOLED Display50MP + 8MP + 2MP + 2MP Rear Camera | 13MP Front Camera5000 mAh BatterySnap 680 Processor1 Year Warranty,4.3,4.0,64.0,16.94,50.0,13.0,5000.0,0.0,9999.0,Redmi
"Redmi Note 11 (Space Black, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) AMOLED Display50MP + 8MP + 2MP + 2MP Rear Camera | 13MP Front Camera5000 mAh BatterySnap 680 Processor1 Year Warranty,4.4,6.0,128.0,16.94,50.0,13.0,5000.0,0.0,9999.0,Redmi
"Realme 8 (Cyber Black, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) AMOLED Display64MP + 8MP + 2MP + 2MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G95 Processor1 Year Warranty,4.3,4.0,128.0,16.26,64.0,16.0,5000.0,0.0,9999.0,Realme
"Poco X3 (Cobalt Blue, 64 GB)","₹9,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.94 cm (6.67 inch) FHD+ Display64MP + 13MP + 2MP + 2MP Rear Camera | 20MP Front Camera5160 mAh BatterySnap 732G Processor1 Year Warranty,4.4,6.0,64.0,16.94,64.0,20.0,5160.0,0.0,9999.0,Poco
"Motorola Moto G30 (Pastel Sky, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD+ Display64MP + 8MP + 2MP + 2MP Rear Camera | 13MP Front Camera5000 mAh BatterySnap 662 Processor1 Year Warranty,4.2,4.0,128.0,16.94,64.0,13.0,5000.0,0.0,9999.0,Motorola
"Realme C15 (Power Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 8MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G35 Processor1 Year Warranty,4.0,4.0,64.0,16.51,13.0,8.0,6000.0,0.0,8999.0,Realme
"Realme C12 (Marine Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G35 Processor1 Year Warranty,3.9,3.0,32.0,16.51,13.0,5.0,6000.0,0.0,7999.0,Realme
"Samsung Galaxy M12 (Blue, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display48MP + 5MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryExynos 850 Processor1 Year Warranty,4.1,4.0,64.0,16.76,48.0,8.0,6000.0,0.0,9499.0,Samsung
"Redmi 10 Prime (Bifrost Blue, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) FHD+ Display50MP + 8MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Warranty,4.2,4.0,64.0,16.51,50.0,8.0,6000.0,0.0,9499.0,Redmi
"Redmi 10 Prime (Phantom White, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) FHD+ Display50MP + 8MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Warranty,4.3,6.0,128.0,16.51,50.0,8.0,6000.0,0.0,9999.0,Redmi
"Infinix Hot 12i (Force Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.74 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G25 Processor1 Year Warranty,3.9,4.0,64.0,17.02,13.0,8.0,5000.0,0.0,7999.0,Infinix
"Tecno Pova 4 (Cryolite Blue, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.07 cm (6.72 inch) FHD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Warranty,4.2,8.0,128.0,17.07,50.0,8.0,6000.0,0.0,9499.0,Tecno
"Nokia C30 (White, 32 GB)","₹7,499",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc SC9863A Processor1 Year Warranty,3.8,2.0,32.0,16.56,13.0,5.0,6000.0,0.0,7499.0,Nokia
"Redmi 9 Active (Metallic Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.58 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G35 Processor1 Year Warranty,4.0,4.0,64.0,16.58,13.0,5.0,5000.0,0.0,8999.0,Redmi
"Lava Z3 (Blue, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryHelio A22 Processor1 Year Warranty,3.8,3.0,32.0,16.56,13.0,8.0,4000.0,0.0,6999.0,Lava
"Lava Z4 (Blue, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Warranty,4.0,4.0,128.0,16.56,50.0,8.0,5000.0,0.0,8499.0,Lava
"Motorola Moto G20 (Breeze Blue, 128 GB)","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Warranty,4.1,4.0,128.0,16.51,48.0,13.0,5000.0,0.0,9499.0,Motorola
"Poco C3 (Arctic Blue, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.58 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G35 Processor1 Year Warranty,4.1,4.0,64.0,16.58,13.0,8.0,6000.0,0.0,7999.0,Poco
"Redmi 13C 5G (Forest Green, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.4,4.0,64.0,17.02,108.0,13.0,5160.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Forest Green, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.5,4.0,128.0,17.02,50.0,13.0,5160.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Forest Green, 256 GB)","₹9,499",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,64.0,17.02,64.0,8.0,6000.0,1.0,9499.0,Redmi
"Redmi 13C 5G (Dreamy Purple, 64 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.0,8.0,64.0,17.02,50.0,16.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Dreamy Purple, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,17.02,64.0,13.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Dreamy Purple, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,16.94,108.0,8.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Granite Grey, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.9,4.0,128.0,16.94,64.0,13.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Granite Grey, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,4.0,256.0,17.07,64.0,13.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Jade Green, 128 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.0,8.0,128.0,16.94,50.0,8.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Jade Green, 256 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,17.02,108.0,13.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Rose Gold, 128 GB)","₹9,299",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,17.02,50.0,16.0,6000.0,1.0,9299.0,Redmi
"Redmi 13C 5G (Rose Gold, 256 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,64.0,16.94,108.0,13.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Ember Orange, 128 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,17.07,108.0,8.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Ember Orange, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.8,4.0,256.0,17.02,64.0,16.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Aqua Cyan, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,128.0,16.76,50.0,8.0,5000.0,1.0,9499.0,Redmi
"Redmi 13C 5G (Aqua Cyan, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,16.76,50.0,16.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Sapphire Blue, 128 GB)","₹9,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.17 cm (2.7 inch) HD+ Display108MP Rear Camera | 32MP Front Camera5030 mAh Battery5G Snapdragon 4s Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.17,108.0,32.0,5030.0,1.0,9699.0,Redmi
"Redmi 13C 5G (Sapphire Blue, 256 GB)","₹9,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.76,64.0,13.0,6000.0,1.0,9299.0,Redmi
"Redmi 13C 5G (Arctic White, 128 GB)","₹9,299",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.07,64.0,8.0,5000.0,1.0,9299.0,Redmi
"Redmi 13C 5G (Arctic White, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,4.0,256.0,16.94,108.0,8.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Cobalt Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,17.02,64.0,8.0,5160.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Cobalt Blue, 256 GB)","₹9,999",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4s Gen 2 Processor1 Year Manufacturer Warranty,4.4,4.0,256.0,16.94,50.0,8.0,6000.0,1.0,9999.0,Redmi
"Redmi 13C 5G (Coral Gold, 128 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.4,8.0,64.0,17.02,64.0,16.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Coral Gold, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,17.07,64.0,8.0,5160.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Ocean Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,16.76,64.0,16.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Ocean Blue, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,256.0,17.02,108.0,8.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Starlight Silver, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,16.76,64.0,13.0,5000.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Midnight Black, 128 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,8.0,64.0,16.94,108.0,8.0,5160.0,1.0,8999.0,Redmi
"Redmi 13C 5G (Midnight Black, 256 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.76,108.0,8.0,6000.0,1.0,8999.0,Redmi
"Redmi 13C (Forest Green, 256 GB)","₹6,299",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,32.0,16.71,8.0,8.0,5500.0,0.0,6299.0,Redmi
"Redmi 13C (Dreamy Purple, 64 GB)","₹5,999",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.5,4.0,32.0,16.51,13.0,8.0,5500.0,0.0,5999.0,Redmi
"Redmi 13C (Dreamy Purple, 256 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,16.94,13.0,5.0,6000.0,0.0,7299.0,Redmi
"Redmi 13C (Granite Grey, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.51,32.0,5.0,5160.0,0.0,8499.0,Redmi
"Redmi 13C (Granite Grey, 128 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,16.51,13.0,8.0,5160.0,0.0,7499.0,Redmi
